Date,Cpy,Cpoc,Cpon,Cpop,Cdoc,Cdon,Cdop,Cam,Cni,Cph,Cox
2013-03-08,0.809113986307949,1.0589114379640379,0.0894086226139348,0.009341094966896134,3.7180685923909,2.99867054728891,0.013188757656398521,0.03174965181158458,2.073975683676512,0.014904560744490326,12.80664187854018
2013-03-09,0.8284537880204647,1.0635209298614812,0.08887024855031132,0.009470265294043963,3.6057202411496925,2.977598059597533,0.01344735257334494,0.0299270788493854,2.052441967630594,0.014053527019759388,12.801774317402018
2013-03-10,0.8417572165356512,1.0665879534934448,0.08838998231355016,0.00950595410365693,3.5057452157179063,2.9448080825422744,0.013611618906684834,0.02863111312080613,2.02067406361449,0.013329076204690803,12.848818331587568
2013-03-11,0.8605329732774867,1.0821653362383816,0.08929783230078939,0.009645206789416935,3.464905280364668,2.95148384134592,0.013908410540972112,0.027877526728390074,2.0161254987477486,0.012829241826078103,13.032493681717975
2013-03-12,0.8767301656521018,1.096350006487883,0.08999804614227826,0.009712011916571069,3.446688365562138,2.9672786906481416,0.014117512661337085,0.02756915175011282,2.018254729068294,0.012555889107674944,13.129653780644352
2013-03-13,0.8919921064091357,1.113344699160644,0.09094419910185962,0.009787830216503503,3.4607405369067297,2.9975079836619725,0.014322575446527597,0.027612363768499442,2.033233961418033,0.01242899591636235,13.208884846591566
2013-03-14,0.9067295276383652,1.1336918376485599,0.0922187389915826,0.009883273872610338,3.5072557082385187,3.041874892162735,0.014533532906680628,0.02796846628487425,2.0609866294483234,0.012433421708094116,13.204814297595302
2013-03-15,0.9004668805355833,1.1379815168566774,0.09315403307196256,0.009893933132809682,3.5359170608518444,3.0439705397590897,0.014521764916953627,0.027796485703709586,2.0636367468652113,0.012249224806103711,13.029710835478518
2013-03-16,0.9063063108130083,1.1531847462433897,0.094677919704067,0.00993795638849668,3.592662465560166,3.0756373304477105,0.014604716571865534,0.028047825259004403,2.083427431048898,0.012306150351157397,13.06926866402797
2013-03-17,0.8732527966393981,1.144591836225382,0.09714019008745654,0.009878256927781982,3.6820507040090544,3.0570237411166743,0.014295959944194464,0.027415145344235423,2.0738132131779428,0.01230416018796731,12.770514185363274
2013-03-18,0.8397791422288597,1.1201272065999983,0.09776911699218328,0.00960511546394408,3.682018214664709,2.9932613685680356,0.013790870827112174,0.02625055342845555,2.0194621859672344,0.012219052324368389,12.522399387956236
2013-03-19,0.8382505076858018,1.0975152740556446,0.0962287835553357,0.009241143236876154,3.5495586760491213,2.9170446715930898,0.013447416087961997,0.02491294852742659,1.9339809478390722,0.011976313650990205,12.496097475805241
2013-03-20,0.9145641134192151,1.1459304815573055,0.09782009923734858,0.009384432484531195,3.4210441278434156,2.9759107234068827,0.01406747383494434,0.0248631361971461,1.9327576296920108,0.011889814191409212,13.108111046955075
2013-03-21,0.9407393453801983,1.1912947203267061,0.10146482594838765,0.00955131226533102,3.4269842655655722,3.002322790730588,0.014298270779178814,0.02517914106561688,1.9392202654279629,0.0117985529319971,13.180719491969926
2013-03-22,0.9268239303194598,1.1784641244914937,0.10008163811191825,0.00935492820385392,3.3990743964370953,2.9523855448499607,0.014045059801257033,0.025002472309008046,1.896976115248735,0.011559130875042126,12.909839669575316
2013-03-23,0.9132344232844235,1.162068681657692,0.09794832794898946,0.009186940902787865,3.4121004640018744,2.921870240300979,0.01387115112168954,0.025161414166202913,1.866442302482669,0.011433746929076798,12.868722640453205
2013-03-24,0.9020558436185904,1.1452790947339964,0.09522780639426819,0.009059850608078727,3.4380876982903277,2.8959298263254696,0.013764713871289544,0.025579616462965908,1.836221120790515,0.011321225579648478,12.821321179837572
2013-03-25,0.8899670849519674,1.1197844653188938,0.09122110643293214,0.008904837199248915,3.41079577055598,2.8384840819333794,0.013595234708358927,0.02587586286432498,1.7787615262973229,0.011073050740263247,12.716328762929342
2013-03-26,0.8854308972876805,1.0995788374205158,0.08752501814533285,0.008802414591682173,3.348211454143075,2.7781570663266817,0.013450228826814348,0.026076663729556783,1.7195008045394518,0.010772026296375577,12.641202313697457
2013-03-27,0.8860814661487866,1.0810131308954154,0.08394692621208978,0.008744622650034378,3.258688053790483,2.712541301799424,0.013295964741978144,0.026221484528120804,1.6561502910895178,0.010449337995388046,12.536311801842498
2013-03-28,0.8865267258373698,1.0595534617326257,0.08000654439821744,0.008834914631566198,3.1693509697385713,2.62905804107068,0.013057737837657454,0.026616051261235396,1.580035564546961,0.01015259110339237,12.410420873199682
2013-03-29,0.895596376227667,1.0343763963053212,0.07549266663438509,0.009242416484795325,3.052008509277198,2.522723458127668,0.012715693694891452,0.027558928005234483,1.4752077122755705,0.00990336389585672,12.289266972372305
2013-03-30,0.948700339627874,1.0719065340608462,0.07710833134539528,0.00969049963793244,3.041315628396128,2.572444465637616,0.01309692289650105,0.028878363840478212,1.473836439048477,0.010008016912022034,12.83014658172991
2013-03-31,0.9559559282033775,1.1642242989663931,0.08825461553818172,0.010151500840366806,3.1930498808511194,2.6269962671025318,0.013306563043102343,0.02913581362535583,1.522120129319799,0.010051236700735168,13.073265050110813
2013-04-01,0.9106394241111163,1.308427529395481,0.10963478434751457,0.011288903039658967,3.3776852490707987,2.5330681323217474,0.012780718870389543,0.02901620847086017,1.48523668113854,0.009749145963667504,13.13164197946832
2013-04-02,0.8819871444347928,1.5491045553284193,0.14262549401431251,0.013450815064661302,3.7209047863922184,2.4648018621203494,0.012433911107367602,0.030159920839751404,1.4588691084444596,0.009697691068130109,13.403595029094685
2013-04-03,0.937947179121201,1.3862363500601453,0.11852398962338756,0.012028438360216748,3.245911377814393,2.451308647864828,0.01261671456430231,0.02978659655696801,1.3942215547273127,0.009337132642212023,12.76055028757839
2013-04-04,0.9761970590538689,1.2637884526804721,0.10136449493806123,0.011123808817242625,2.890204437319022,2.4239625188563676,0.012639503563431392,0.02932253612512024,1.3345451681411904,0.00908910611564749,12.39587277839879
2013-04-05,1.0074308546267496,1.2524700483306708,0.09815216903559865,0.011054199325877128,2.808184623654072,2.448282402975161,0.012829364414896677,0.0296106444852671,1.3294998934676423,0.009077255079932579,12.599061361408854
2013-04-06,1.0421284779979414,1.2994381960491521,0.10166598708586443,0.01138192755290626,2.846572309283749,2.5038719209045177,0.013168694837362634,0.030468762498694412,1.350774080207088,0.009156299304379886,12.791080123225278
2013-04-07,1.060418609832434,1.2520638064781162,0.09605243403143833,0.01131074207221734,2.7520069743408286,2.523616448595176,0.013227691799091038,0.029764825450185117,1.3474012399544752,0.009224812261283048,12.478684637376528
2013-04-08,1.0580843556542208,1.1883309465150915,0.08964332924396273,0.010863137205554057,2.527338671631021,2.4628911274758134,0.01299213870630246,0.028124320347745004,1.2902752960066324,0.008869228269228044,12.137109156532874
